co-benefit_type,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,sum,population,households,LSOA code,LSOA name (Eng),WIMD 2025 overall rank ,WIMD 2025 overall decile,WIMD 2025 overall quintile
excess_heat,0.0,-4.55e-09,2.3e-10,-9.77e-09,-9.64e-09,-3.93e-08,-7.99e-09,5.27e-08,4.25e-08,-9.44e-09,1.86e-07,9.41e-08,-4.01e-09,1.41e-07,1.33e-07,3.96e-07,1.8e-07,2e-07,2.19e-07,2.38e-07,2.61e-07,2.67e-07,2.72e-07,2.8e-07,2.85e-07,4.88e-07,3.65e-06,1392,512,W01001727,Pentyrch and St Fagans 1,1502,8,4
hassle_costs,-0.025948306,-0.030969378,-0.035855952,-0.040723078,-0.045509213,-0.050205634,-0.050577707,-0.050924278,-0.051248072,-0.051545284,-0.051820084,-0.052028569,-0.052208796,-0.05235759,-0.052476162,-0.052560609,-0.052506925,-0.052422048,-0.05230582,-0.052161826,-0.051997577,-0.051740816,-0.051464708,-0.051170627,-0.050858937,-0.050537683,-1.264125679,1392,512,W01001727,Pentyrch and St Fagans 1,1502,8,4
noise,0.0,0.0022776,0.002200579,0.002126164,0.002054264,0.013573092,0.013253116,0.011030799,0.010792715,0.010560689,0.010613554,0.01038717,0.010166482,0.009951328,0.009741548,0.009747024,0.009543145,0.009344301,0.009150351,0.008961156,0.008955171,0.008771424,0.00859213,0.008417166,0.00824641,0.008263164,0.216720542,1392,512,W01001727,Pentyrch and St Fagans 1,1502,8,4
physical_activity,0.068227711,0.09768319,0.120220266,0.139007509,0.156429724,0.173416183,0.181142254,0.188714154,0.195912345,0.202964896,0.210018692,0.21643376,0.22267386,0.228782662,0.234767284,0.240663622,0.245925794,0.250961513,0.255842774,0.260593476,0.265169429,0.269184143,0.272961604,0.276719874,0.280353808,0.283804172,5.538574699,1392,512,W01001727,Pentyrch and St Fagans 1,1502,8,4
road_repairs,0.000488961,0.000583166,0.000620387,0.000600033,0.000743752,0.000872322,0.000738542,0.000608196,0.00045521,0.000300149,0.000186101,-8.67e-05,-0.000362494,-0.000549171,-0.000721027,-0.000973863,-0.00111883,-0.001237523,-0.001360677,-0.001504019,-0.001704045,-0.001812608,-0.001952156,-0.002099445,-0.002225691,-0.002540722,-0.014052152,1392,512,W01001727,Pentyrch and St Fagans 1,1502,8,4
road_safety,0.008509051,0.014664955,0.019663379,0.023443705,0.026113604,0.029939271,0.027472338,0.025017298,0.022001566,0.018820925,0.017363812,0.011314694,0.004970605,0.000414437,-0.003961233,-0.009483748,-0.01359086,-0.017191246,-0.021028531,-0.025517486,-0.030851132,-0.03480024,-0.039731586,-0.045050848,-0.049954322,-0.05996274,-0.101414332,1392,512,W01001727,Pentyrch and St Fagans 1,1502,8,4
sum,0.09121162,0.153661886,0.196309337,0.228493673,0.253706406,0.311316284,0.300532297,0.296241447,0.291825343,0.292066547,0.292054357,0.281836361,0.256081107,0.248561465,0.240088463,0.229199858,0.218213423,0.211590044,0.206264549,0.198125371,0.187178375,0.176727765,0.163345123,0.148306247,0.135071427,0.096455855,5.70446463,1392,512,W01001727,Pentyrch and St Fagans 1,1502,8,4
air_quality,0.008247163,0.010057007,0.011921009,0.013762433,0.015460326,0.017308701,0.019315964,0.022880173,0.02689567,0.030846684,0.035033749,0.038990199,0.04304465,0.047003561,0.050781302,0.054312432,0.057343734,0.06015425,0.062628764,0.064727296,0.066441698,0.067428025,0.067437003,0.066933336,0.06640296,0.065894454,1.091252543,1458,595,W01001728,Pentyrch and St Fagans 2,1916,10,5
congestion,0.033580472,0.057888289,0.076326437,0.089412691,0.097715428,0.120346735,0.108691172,0.097279845,0.084310984,0.071105897,0.065643307,0.04184273,0.019119713,0.002658942,-0.012087823,-0.028824223,-0.046097795,-0.057641085,-0.069288522,-0.082409084,-0.095577834,-0.107422166,-0.120334248,-0.134071919,-0.145926768,-0.179232652,-0.112991477,1458,595,W01001728,Pentyrch and St Fagans 2,1916,10,5
dampness,0.0,9.74e-08,6.46e-05,2.71e-07,7.41e-05,0.000228499,8.68e-05,0.000142211,0.000148132,0.00019679,0.000255379,0.000559697,0.000357507,0.000406761,0.000315921,0.000339539,0.000507838,0.000573279,0.000576139,0.000582287,0.000497415,0.000531037,0.000527347,0.000574152,0.000570657,0.000567114,0.008683569,1458,595,W01001728,Pentyrch and St Fagans 2,1916,10,5
diet_change,0.0,0.0,0.005150712,0.005175419,0.005137545,0.005080718,0.005018295,0.004954342,0.004890098,0.004825986,0.004762208,0.004698962,0.004636421,0.004574649,0.004513679,0.004453533,0.00439418,0.004335574,0.004277682,0.004220464,0.00416381,0.004107608,0.0040518,0.003996318,0.003941104,0.003886113,0.10924722,1458,595,W01001728,Pentyrch and St Fagans 2,1916,10,5
excess_cold,0.0,0.005612234,0.000502921,0.000694339,0.000925849,0.007769776,0.00156862,0.002383571,0.003026042,0.010427526,0.005156719,0.016386601,0.007307714,0.011573712,0.012604851,0.014606456,0.016533617,0.017024513,0.019959602,0.02349607,0.024083638,0.023933236,0.024023634,0.023939808,0.023774598,0.024069069,0.321384716,1458,595,W01001728,Pentyrch and St Fagans 2,1916,10,5
excess_heat,0.0,-4.33e-09,1.1e-09,-1.16e-08,-1.17e-08,-4.36e-08,-9.69e-09,5.21e-08,4.42e-08,-9.83e-09,2e-07,1.06e-07,-3.88e-09,1.55e-07,1.46e-07,4.35e-07,1.98e-07,2.19e-07,2.39e-07,2.6e-07,2.87e-07,2.94e-07,3.02e-07,3.1e-07,3.14e-07,5.38e-07,4.01e-06,1458,595,W01001728,Pentyrch and St Fagans 2,1916,10,5
hassle_costs,-0.027178613,-0.032437753,-0.037556019,-0.042653914,-0.047666977,-0.052586073,-0.052975788,-0.053338791,-0.053677938,-0.053989242,-0.054277071,-0.054495441,-0.054684213,-0.054840062,-0.054964256,-0.055052707,-0.054996478,-0.054907576,-0.054785837,-0.054635016,-0.054462979,-0.054194045,-0.053904845,-0.05359682,-0.053270352,-0.052933866,-1.324062672,1458,595,W01001728,Pentyrch and St Fagans 2,1916,10,5
noise,0.0,0.002384147,0.002303524,0.002225627,0.002150364,0.014223719,0.013888404,0.011559561,0.011310064,0.011066915,0.011133194,0.010895726,0.010664233,0.010438545,0.010218494,0.010230613,0.010016618,0.009807909,0.009604336,0.009405755,0.009404376,0.009211411,0.009023124,0.008839384,0.008660063,0.008684542,0.227350648,1458,595,W01001728,Pentyrch and St Fagans 2,1916,10,5
physical_activity,0.084517519,0.120998284,0.14890588,0.172162803,0.193725524,0.214758,0.224318676,0.233688802,0.242591536,0.251313536,0.260052941,0.267988308,0.275707068,0.283261898,0.290662851,0.297967191,0.304475524,0.310701664,0.316734305,0.322604581,0.328258862,0.333212304,0.337879348,0.342522069,0.347010125,0.351285758,6.857305357,1458,595,W01001728,Pentyrch and St Fagans 2,1916,10,5
road_repairs,0.000512145,0.000610816,0.000649802,0.000628483,0.000779017,0.000913682,0.000773559,0.000637033,0.000476793,0.000314381,0.000194925,-9.08e-05,-0.000379681,-0.000575209,-0.000755214,-0.001020038,-0.001171878,-0.001296198,-0.001425192,-0.00157533,-0.001784841,-0.00189855,-0.002044715,-0.002198988,-0.002331219,-0.002661187,-0.014718404,1458,595,W01001728,Pentyrch and St Fagans 2,1916,10,5
road_safety,0.008912497,0.015360276,0.020595694,0.02455526,0.027351749,0.031358806,0.028774906,0.026203463,0.023044743,0.019713296,0.018187096,0.011851166,0.00520628,0.000434087,-0.00414905,-0.009933408,-0.014235255,-0.018006349,-0.022025573,-0.026727367,-0.032313901,-0.036450251,-0.041615411,-0.047186879,-0.052322846,-0.062805801,-0.106222772,1458,595,W01001728,Pentyrch and St Fagans 2,1916,10,5
sum,0.108591183,0.180473393,0.228864561,0.2659634,0.295652913,0.359402519,0.349460598,0.346390262,0.343016168,0.345821759,0.346142647,0.338627254,0.310979688,0.304937039,0.297140901,0.287079823,0.276770303,0.2707462,0.266255943,0.259689916,0.248710531,0.238458903,0.225043339,0.209750771,0.196508636,0.156754082,7.057232734,1458,595,W01001728,Pentyrch and St Fagans 2,1916,10,5
air_quality,0.005288324,0.008534885,0.010997637,0.014216441,0.018336616,0.024332974,0.031018093,0.040005039,0.049969011,0.059763847,0.070677161,0.080980718,0.090901472,0.100470202,0.109492823,0.118013632,0.125325368,0.131947797,0.137770678,0.14273749,0.146812106,0.149223736,0.149478151,0.148606588,0.147656021,0.14674679,2.2593036,3203,1169,W01001729,Pentyrch and St Fagans 3,1579,9,5
congestion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3203,1169,W01001729,Pentyrch and St Fagans 3,1579,9,5
dampness,0.0,3.7e-05,2.13e-07,6.76e-06,6.06e-05,0.000252795,0.000133555,0.000196091,0.000208373,0.000390546,0.000385754,0.000734436,0.000481757,0.000498082,0.000467402,0.000484801,0.000736758,0.000764554,0.000794373,0.000803135,0.000781515,0.000775903,0.000804561,0.000831154,0.000853478,0.000877879,0.012361475,3203,1169,W01001729,Pentyrch and St Fagans 3,1579,9,5
diet_change,0.0,0.0,0.011315316,0.011369594,0.01128639,0.011161549,0.011024417,0.010883921,0.010742788,0.010601943,0.010461833,0.010322891,0.010185497,0.010049794,0.009915853,0.009783721,0.009653332,0.009524583,0.009397405,0.009271706,0.009147245,0.009023779,0.008901176,0.008779292,0.008657994,0.008537188,0.239999207,3203,1169,W01001729,Pentyrch and St Fagans 3,1579,9,5
excess_cold,0.0,0.000376971,0.00068631,0.001024612,0.001496288,0.006792937,0.003146671,0.00498735,0.006496908,0.012208826,0.009912806,0.018628763,0.021206999,0.023462269,0.026272787,0.031156776,0.03291679,0.03672605,0.038392798,0.040584287,0.045216538,0.044958654,0.044703245,0.046846115,0.046450756,0.047124406,0.591776912,3203,1169,W01001729,Pentyrch and St Fagans 3,1579,9,5
excess_heat,0.0,-7.81e-09,6.67e-10,-1.9e-08,-1.68e-08,-7.21e-08,-1.18e-08,9.41e-08,8.18e-08,-8.89e-09,3.35e-07,1.83e-07,-2.06e-09,2.59e-07,2.51e-07,7.25e-07,3.41e-07,3.73e-07,4.08e-07,4.37e-07,4.78e-07,4.89e-07,5.02e-07,5.13e-07,5.18e-07,8.76e-07,6.73e-06,3203,1169,W01001729,Pentyrch and St Fagans 3,1579,9,5
hassle_costs,-0.065970194,-0.078735617,-0.091159098,-0.103533133,-0.115701257,-0.127641298,-0.128649731,-0.129592051,-0.130475171,-0.131289383,-0.132045281,-0.132630938,-0.133143259,-0.133574125,-0.133926588,-0.134190659,-0.134100675,-0.133929537,-0.133676829,-0.1333517,-0.132973344,-0.132356942,-0.131689553,-0.130974709,-0.130213366,-0.12942614,-3.224950578,3203,1169,W01001729,Pentyrch and St Fagans 3,1579,9,5
noise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3203,1169,W01001729,Pentyrch and St Fagans 3,1579,9,5
physical_activity,0.139080978,0.199107935,0.24500034,0.283323986,0.318860509,0.353454074,0.369149785,0.384489319,0.399160109,0.413544474,0.427882252,0.440909564,0.453569513,0.466001086,0.478120184,0.489988853,0.50058679,0.510759781,0.520665817,0.530300224,0.539537635,0.547630917,0.555241641,0.562766111,0.570034584,0.576835739,11.2760022,3203,1169,W01001729,Pentyrch and St Fagans 3,1579,9,5
road_repairs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3203,1169,W01001729,Pentyrch and St Fagans 3,1579,9,5
road_safety,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3203,1169,W01001729,Pentyrch and St Fagans 3,1579,9,5
sum,0.078399108,0.129321166,0.176840719,0.206408241,0.234339129,0.268352959,0.285822778,0.310969763,0.3361021,0.365220244,0.38727486,0.418945617,0.443201977,0.466907567,0.490342712,0.515237849,0.535118704,0.555793601,0.57334465,0.590345579,0.608522173,0.619256536,0.627439723,0.636855064,0.643439985,0.650696738,11.15449954,3203,1169,W01001729,Pentyrch and St Fagans 3,1579,9,5
air_quality,0.00337606,0.004308744,0.005552038,0.007177017,0.009257043,0.012284239,0.01565915,0.020196112,0.025226316,0.030171133,0.035680602,0.040882242,0.045890628,0.050721298,0.055276271,0.059577909,0.06326916,0.066612422,0.069552041,0.072059482,0.074116508,0.075333994,0.075462432,0.075022433,0.074542549,0.074083534,1.141291357,1617,628,W01001730,Cyncoed 1,1897,10,5
congestion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617,628,W01001730,Cyncoed 1,1897,10,5
dampness,2.02e-08,6.61e-08,5.06e-05,9.9e-06,6.01e-05,0.000213519,9.97e-06,0.000124613,0.000128052,8.78e-05,0.000194842,0.000419093,0.000223461,0.000223815,0.000182737,0.000192816,0.000387435,0.000409105,0.000431402,0.000433169,0.00038431,0.000381565,0.000381259,0.000388222,0.000385512,0.000391066,0.006094449,1617,628,W01001730,Cyncoed 1,1897,10,5
diet_change,0.0,0.0,0.005712415,0.005739817,0.005697813,0.005634788,0.005565558,0.00549463,0.00542338,0.005352277,0.005281543,0.0052114,0.005142039,0.00507353,0.005005911,0.004939206,0.004873381,0.004808383,0.004744178,0.004680721,0.004617888,0.004555557,0.004493663,0.004432131,0.004370895,0.004309907,0.121161011,1617,628,W01001730,Cyncoed 1,1897,10,5
excess_cold,8.19e-05,0.006669011,0.000607144,0.000830171,0.001078284,0.010889934,0.00203501,0.002823691,0.003694095,0.012786626,0.006243503,0.018091847,0.015886705,0.016974677,0.019383253,0.021093347,0.021401199,0.022314293,0.028238718,0.029840972,0.030834669,0.030656902,0.030397259,0.030397231,0.030104725,0.030439689,0.423794855,1617,628,W01001730,Cyncoed 1,1897,10,5
excess_heat,5.68e-10,-6.51e-09,1.08e-09,-1.53e-08,-1.29e-08,-5.51e-08,-1.34e-08,5.96e-08,5.01e-08,-1.38e-08,2.34e-07,1.22e-07,-7.77e-09,1.76e-07,1.71e-07,5.17e-07,2.34e-07,2.57e-07,2.8e-07,3.04e-07,3.34e-07,3.42e-07,3.48e-07,3.59e-07,3.62e-07,6.31e-07,4.66e-06,1617,628,W01001730,Cyncoed 1,1897,10,5
hassle_costs,-0.033304341,-0.039748827,-0.046020687,-0.052267585,-0.058410532,-0.064438332,-0.064947429,-0.065423149,-0.065868983,-0.066280029,-0.066661636,-0.066957298,-0.067215938,-0.067433456,-0.067611393,-0.067744707,-0.067699279,-0.067612882,-0.067485305,-0.067321167,-0.067130158,-0.066818975,-0.06648205,-0.066121169,-0.065736813,-0.065339391,-1.628081511,1617,628,W01001730,Cyncoed 1,1897,10,5
noise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617,628,W01001730,Cyncoed 1,1897,10,5
physical_activity,0.215225491,0.307906618,0.378578996,0.437356374,0.491692159,0.544808422,0.568677366,0.592038385,0.614231144,0.635920327,0.657986532,0.67757949,0.696621639,0.715230115,0.733404206,0.751629198,0.765153976,0.777303573,0.788041222,0.797919789,0.809193861,0.814381394,0.819243414,0.823816045,0.828199592,0.838322414,17.08046174,1617,628,W01001730,Cyncoed 1,1897,10,5
road_repairs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617,628,W01001730,Cyncoed 1,1897,10,5
road_safety,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617,628,W01001730,Cyncoed 1,1897,10,5
sum,0.185379131,0.279135606,0.344480507,0.398845679,0.449374854,0.509392515,0.526999612,0.555254342,0.582834054,0.61803812,0.63872562,0.675226896,0.696548526,0.720790155,0.745641156,0.769688286,0.787386106,0.803835151,0.823522536,0.83761327,0.852017412,0.858490779,0.863496325,0.867935252,0.871866822,0.88220785,17.14472656,1617,628,W01001730,Cyncoed 1,1897,10,5
air_quality,0.002565737,0.004140871,0.005335725,0.006897393,0.008896379,0.011805633,0.015049053,0.019409251,0.024243473,0.028995635,0.034290449,0.039289428,0.044102681,0.048745143,0.05312265,0.057256692,0.060804128,0.064017133,0.066842221,0.06925197,0.071228852,0.072398903,0.072522338,0.072099481,0.071638294,0.071197163,1.096146676,1554,535,W01001731,Cyncoed 2,1884,10,5
congestion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1554,535,W01001731,Cyncoed 2,1884,10,5
dampness,0.0,5.23e-08,6.39e-05,2.15e-07,7.26e-05,0.000123223,1.44e-05,7.69e-05,7.64e-05,0.000120904,0.000167964,0.000317895,0.000226955,0.000237744,0.000164844,0.000176072,0.000328504,0.000348895,0.000353292,0.000355093,0.000297345,0.000298289,0.0002962,0.000307503,0.000323968,0.000325435,0.005074592,1554,535,W01001731,Cyncoed 2,1884,10,5
diet_change,0.0,0.0,0.005489854,0.005516188,0.00547582,0.00541525,0.005348718,0.005280554,0.00521208,0.005143747,0.005075769,0.005008358,0.004941699,0.00487586,0.004810876,0.00474677,0.004683509,0.004621044,0.00455934,0.004498355,0.00443797,0.004378068,0.004318585,0.00425945,0.0042006,0.004141989,0.116440453,1554,535,W01001731,Cyncoed 2,1884,10,5
excess_cold,0.0,0.005182548,0.000580638,0.000672223,0.000981881,0.007201227,0.001721721,0.002667832,0.003366995,0.010190796,0.005507744,0.016186211,0.010710171,0.012075833,0.012982771,0.015152247,0.017187905,0.017719743,0.020289301,0.023847341,0.0245185,0.024369459,0.024471734,0.024401675,0.024282085,0.024877296,0.331145877,1554,535,W01001731,Cyncoed 2,1884,10,5
excess_heat,0.0,-4.37e-09,1.93e-09,-1.17e-08,-1.2e-08,-4.28e-08,-8.72e-09,5.57e-08,4.35e-08,-1.17e-08,1.97e-07,1.05e-07,-4.88e-09,1.59e-07,1.5e-07,4.44e-07,2.04e-07,2.24e-07,2.45e-07,2.64e-07,2.93e-07,2.99e-07,3.07e-07,3.15e-07,3.21e-07,5.48e-07,4.08e-06,1554,535,W01001731,Cyncoed 2,1884,10,5
hassle_costs,-0.032006769,-0.038200171,-0.044227673,-0.050231186,-0.056134797,-0.061927748,-0.062417009,-0.062874195,-0.063302659,-0.06369769,-0.064064429,-0.064348572,-0.064597135,-0.064806179,-0.064977183,-0.065105302,-0.065061645,-0.064978614,-0.064856008,-0.064698265,-0.064514698,-0.064215638,-0.06389184,-0.06354502,-0.063175639,-0.0627937,-1.564649764,1554,535,W01001731,Cyncoed 2,1884,10,5
noise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1554,535,W01001731,Cyncoed 2,1884,10,5
physical_activity,0.057655741,0.082554381,0.101605233,0.117509563,0.132263512,0.146625378,0.153158307,0.159553104,0.165655181,0.171635862,0.177586114,0.183012793,0.188289539,0.193464404,0.198531469,0.203497189,0.20794179,0.212203034,0.216345541,0.220377445,0.224249938,0.227651585,0.230855283,0.234037859,0.237115513,0.240029911,4.683405669,1554,535,W01001731,Cyncoed 2,1884,10,5
road_repairs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1554,535,W01001731,Cyncoed 2,1884,10,5
road_safety,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1554,535,W01001731,Cyncoed 2,1884,10,5
sum,0.028214709,0.053677677,0.068847679,0.080364384,0.091555383,0.10924292,0.112875181,0.124113502,0.135251514,0.152389242,0.158563808,0.179466218,0.183673905,0.194592964,0.204635577,0.215724112,0.225884395,0.233931459,0.243533932,0.253632203,0.2602182,0.264880965,0.268572607,0.271561263,0.274385142,0.277778642,4.667567583,1554,535,W01001731,Cyncoed 2,1884,10,5
air_quality,0.002933922,0.004735089,0.006101405,0.007887173,0.010173015,0.013499749,0.017208602,0.022194491,0.027722427,0.033156527,0.03921115,0.044927486,0.050431444,0.055740103,0.060745784,0.065473064,0.06952956,0.073203633,0.076434123,0.079189672,0.081450238,0.082788192,0.08292934,0.082445803,0.081918435,0.081414001,1.253444428,1777,671,W01001732,Cyncoed 3,1780,10,5
congestion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777,671,W01001732,Cyncoed 3,1780,10,5
dampness,0.0,5.83e-08,3.71e-06,3.76e-06,3.96e-05,0.000157373,6.34e-05,0.000111856,0.000134095,0.000237645,0.000230885,0.000450369,0.00030784,0.000320996,0.000295496,0.000297494,0.000450093,0.000449925,0.000470513,0.000471004,0.000436441,0.000442533,0.00047371,0.000477406,0.000524357,0.0005257,0.007376259,1777,671,W01001732,Cyncoed 3,1780,10,5
diet_change,0.0,0.0,0.006277651,0.006307764,0.006261603,0.006192342,0.006116263,0.006038316,0.005960017,0.005881877,0.005804145,0.005727061,0.005650836,0.005575549,0.00550124,0.005427934,0.005355595,0.005284166,0.005213609,0.005143872,0.005074822,0.005006324,0.004938305,0.004870684,0.004803389,0.004736367,0.133149731,1777,671,W01001732,Cyncoed 3,1780,10,5
excess_cold,0.0,0.000107257,0.000340088,0.0005628,0.000912105,0.00599936,0.001624093,0.002584024,0.003590292,0.007340873,0.00555381,0.011653985,0.010572382,0.012193887,0.013371528,0.01664292,0.018026381,0.020183199,0.021256893,0.022896316,0.025122307,0.024927058,0.024880656,0.02672791,0.027049463,0.02723002,0.331349607,1777,671,W01001732,Cyncoed 3,1780,10,5
excess_heat,0.0,-1.6e-09,2.48e-09,-9.53e-09,-7.49e-09,-3.69e-08,-5.61e-09,5.42e-08,4.75e-08,-2.18e-09,1.93e-07,1.05e-07,3.1e-09,1.52e-07,1.46e-07,4.17e-07,2.02e-07,2.2e-07,2.37e-07,2.53e-07,2.85e-07,2.9e-07,2.96e-07,3e-07,3.05e-07,5.09e-07,3.95e-06,1777,671,W01001732,Cyncoed 3,1780,10,5
hassle_costs,-0.036599761,-0.04368192,-0.050574373,-0.057439393,-0.064190176,-0.07081442,-0.071373891,-0.071896683,-0.072386631,-0.072838349,-0.073257716,-0.073582634,-0.073866866,-0.074105907,-0.074301451,-0.074447955,-0.074398033,-0.074303087,-0.074162886,-0.073982507,-0.073772598,-0.073430623,-0.073060361,-0.072663771,-0.072241384,-0.071804637,-1.789178013,1777,671,W01001732,Cyncoed 3,1780,10,5
noise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777,671,W01001732,Cyncoed 3,1780,10,5
physical_activity,0.073852206,0.105732593,0.130113945,0.150466826,0.169341463,0.187721564,0.196068829,0.20423374,0.212030132,0.219672669,0.227293938,0.234224001,0.240960798,0.247570723,0.254039292,0.260391675,0.266061265,0.271497286,0.276783878,0.281927124,0.286875857,0.291209992,0.295289016,0.299335816,0.303241399,0.306929426,5.992865453,1777,671,W01001732,Cyncoed 3,1780,10,5
road_repairs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777,671,W01001732,Cyncoed 3,1780,10,5
road_safety,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777,671,W01001732,Cyncoed 3,1780,10,5
sum,0.040186367,0.066893076,0.092262428,0.10778892,0.122537603,0.142755931,0.14970729,0.163265798,0.17705038,0.19345124,0.204836405,0.223400373,0.234056437,0.247295503,0.259652035,0.273785549,0.285025063,0.296315342,0.305996367,0.315645734,0.325187352,0.330943766,0.335450962,0.341194148,0.345295964,0.349031386,5.929011419,1777,671,W01001732,Cyncoed 3,1780,10,5
air_quality,0.002474929,0.003994315,0.00514688,0.006653276,0.008581513,0.011387801,0.014516429,0.018722308,0.023385435,0.027969406,0.033076823,0.037898875,0.042541775,0.047019929,0.051242505,0.055230232,0.058652116,0.061751404,0.064476505,0.066800967,0.068707882,0.069836522,0.069955588,0.069547698,0.069102833,0.068677315,1.057351261,1499,564,W01001733,Cyncoed 4,1701,9,5
congestion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499,564,W01001733,Cyncoed 4,1701,9,5
dampness,0.0,3.92e-08,8.43e-08,5.52e-06,2.29e-05,0.000126158,7.03e-05,8.19e-05,0.000146221,0.000231388,0.00021105,0.000437781,0.000284252,0.000291215,0.000274727,0.000324944,0.000388834,0.00040117,0.000410552,0.000424526,0.000418642,0.00041716,0.000451619,0.000460014,0.000476936,0.000485794,0.006843727,1499,564,W01001733,Cyncoed 4,1701,9,5
diet_change,0.0,0.0,0.005295554,0.005320956,0.005282017,0.005223591,0.005159414,0.005093661,0.005027611,0.004961696,0.004896125,0.0048311,0.0047668,0.004703291,0.004640607,0.004578769,0.004517747,0.004457493,0.004397974,0.004339147,0.004280899,0.004223117,0.004165739,0.004108697,0.00405193,0.003995394,0.112319329,1499,564,W01001733,Cyncoed 4,1701,9,5
